year,FSCSKEY,SQ_FEET
2016,NM0014,50062
2016,MA0079,29000
2016,IN0148,-1
2016,TN8038,2000
2016,NH0169,3710
2016,AL0091,28657
2016,MO0109,30000
2016,MA0001,16000
2016,NY0218,1730
2016,SC0038,8000
2016,WI0172,6000
2016,MN0056,1740
2016,MI0098,3000
2016,PA0482,4400
2016,NJ0202,7600
2016,VT0059,2028
2016,NH0059,1664
2016,ME0013,60000
2016,OK0090,3315
2016,TN0123,13050
2016,KY0041,7885
2016,NV0006,20275
2016,KS0181,3570
2016,WI0107,40000
2016,UT0064,12000
2016,NY0741,33000
2016,TN0064,19282
2016,ME0101,1367
2016,NY0599,1773
2016,SD0139,960
2016,CA0125,105125
2016,WI0315,34459
2016,MS0011,12740
2016,KS0067,2801
2016,NE0257,1024
2016,WA0009,1762
2016,AL0037,11745
2016,MA0223,22000
2016,IA0391,14700
2016,ME0164,5050
2016,WI0181,5333
2016,IL0365,5000
2016,FL0093,211872
2016,IL0308,1800
2016,NH0061,7450
2016,IA0148,42237
2016,TX0281,19323
2016,NC0011,37868
2016,NY0221,5000
2016,MA0243,30100
2016,OK0107,1327
2016,IL0159,16450
2016,IL0018,133405
2016,IL0386,22500
2016,IN0139,21522
2016,IA0086,3216
2016,IL0248,2770
2016,NH0126,3984
2016,PA0169,20565
2016,MI0315,19201
2016,WI0259,24500
2016,ME0279,7040
2016,MI0128,3000
2016,OH0235,11936
2016,AK0014,1100
2016,IL0252,13876
2016,TX0219,12011
2016,ID0023,2226
2016,MA0013,5550
2016,TX0746,1800
2016,NJ0195,272800
2016,IA0573,2305
2016,NY0525,41000
2016,IA0252,2855
2016,OK0017,4160
2016,NY0640,3488
2016,ME0103,1710
2016,IA0198,5023
2016,IA0443,3132
2016,NJ0082,42000
2016,MI0368,3600
2016,CA0130,136376
2016,IN0085,45500
2016,ID0050,12500
2016,CT0177,50385
2016,CA0043,30000
2016,NE0200,2232
2016,IN0187,22000
2016,CO0064,4300
2016,WI0194,5350
2016,NH0043,4200
2016,TX0245,75861
2016,IA0078,1386
2016,WV0018,18392
2016,SC0020,53881
2016,WV0022,11382
2016,CT0186,12000
2016,NY0087,3250
2016,MA0299,2145
2016,NJ0204,1750
2016,MS0030,1741
2016,MA0284,9510
2016,NJ0149,158939
2016,TX0251,17774
2016,TX0238,2200
2016,MA0190,10545
2016,OH0020,1800
2016,MI0214,7284
2016,SD0073,1269
2016,MA0028,3028
2016,KY0022,27367
2016,LA0006,21400
2016,WI0201,14233
2016,NY0293,4884
2016,IL0091,128600
2016,WI0337,71566
2016,NH0162,5400
2016,IL0509,7500
2016,WI0247,3336
2016,IA0093,5000
2016,NH0220,1360
2016,OR0104,21878
2016,PA0249,7087
2016,VT0067,-1
2016,WI0269,10068
2016,MT0009,1200
2016,NY0277,10640
2016,IA0361,4128
2016,SD0100,1945
2016,NY0395,1600
2016,CA0084,377143
2016,AL0225,1500
2016,WI0301,27482
2016,WI0204,22420
2016,PA0453,15021
2016,TN8027,2400
2016,NJ0259,9312
2016,AZ0124,4000
2016,WI0105,33270
2016,PA0086,26543
2016,MA0205,23000
2016,NY0020,12587
2016,TX0418,10500
2016,PA0275,8000
2016,NY0701,35000
2016,IA0024,25000
2016,PA0022,4143
2016,TX0056,75000
2016,VT0046,4167
2016,OK0087,8000
2016,MN0073,8100
2016,VT0012,2184
2016,TX0097,6435
2016,KY0108,16006
2016,NY0239,5600
2016,CO0010,12000
2016,IA0377,1500
2016,IA0248,1953
2016,NY0090,8000
2016,IL0356,10400
2016,TX0149,16000
2016,MA0270,18400
2016,NY0607,2380
2016,KS0125,17886
2016,AL0018,2400
2016,VA0006,41333
2016,KS0179,1092
2016,FL8003,88883
2016,OH0048,43227
2016,MA0263,10600
2016,NE0223,956
2016,NY0355,13000
2016,NY0531,4455
2016,NY0193,1212
2016,PA0089,3435
2016,NH0017,1838
2016,NY0231,5751
2016,NY0434,1470
2016,IA0161,4000
2016,AZ0126,17485
2016,CA0192,13774
2016,IA0551,1105
2016,RI0034,42351
2016,PA0175,2354
2016,IA0265,870
2016,IA0298,1120
2016,NY0446,1800
2016,OH0006,14780
2016,NY0608,1400
2016,WI0360,45787
2016,IN0123,41720
2016,NJ0179,14200
2016,NJ0158,9119
2016,WA0053,51081
2016,IL0497,4044
2016,OH0122,14747
2016,KY0074,11000
2016,WI0112,2400
2016,NE0217,8000
2016,IL0298,9981
2016,PA0141,6550
2016,IL0539,3400
2016,NJ0053,17000
2016,NV0019,22597
2016,TX0119,9500
2016,MS0021,148399
2016,TN0106,10000
2016,IA0214,1200
2016,MN0087,6000
2016,IA0140,6115
2016,ME0225,2542
2016,WA0071,900
2016,NY0472,7596
2016,NY0762,20000
2016,NH0139,1150
2016,CA0027,26902
2016,TX0747,2520
2016,ND0076,500
2016,MI0351,2400
2016,CT0195,1266
2016,TX0313,5000
2016,WI0065,1800
2016,PA0304,11990
2016,NY0241,7500
2016,VT0051,3372
2016,CA0010,18500
2016,TX0033,5995
2016,OH0045,51400
2016,IA0109,1618
2016,ME0064,6046
2016,NY0294,5400
2016,WV0006,4035
2016,IL0559,23300
2016,TN0093,3500
2016,MO0048,41000
2016,NY0004,1069131
2016,KS0312,13982
2016,MO0053,40008
2016,NY0145,2169
2016,IL0662,5100
2016,VT0196,15000
2016,CA0097,18651
2016,OR0094,1925
2016,MA0080,2950
2016,OK0110,3445
2016,MO0004,494419
2016,OH0238,77005
2016,NH0150,5000
2016,IA0497,3700
2016,NJ9006,8000
2016,OR0075,3000
2016,IA0525,2020
2016,IL0238,1164
2016,MN0045,93402
2016,MI0140,4330
2016,IL0460,10000
2016,IA0092,2592
2016,IA0561,800
2016,IL0494,6826
2016,IL0473,4000
2016,TX0123,4928
2016,IA0461,6715
2016,CT0024,16209
2016,IA0366,10000
2016,IL0202,27600
2016,MI0092,13000
2016,PA0377,2284
2016,IN0086,56240
2016,MI0369,2960
2016,LA0025,21446
2016,IA0339,2600
2016,VT0152,2260
2016,IL0378,4068
2016,NY0643,18500
2016,KS0148,5848
2016,IN0031,50977
2016,AK0135,1300
2016,NE0089,3042
2016,TN0113,4407
2016,WI0254,3500
2016,MN0019,29000
2016,OK0121,1035
2016,NY0740,23245
2016,NH0026,3572
2016,VT0079,1932
2016,FL0127,624668
2016,PA0020,1903
2016,MA0104,850
2016,IN0034,5500
2016,IA0295,7000
2016,MN0007,1410
2016,MI0248,25000
2016,VA0009,31100
2016,ME0005,1300
2016,FL0046,110575
2016,MI0176,3142
2016,ME0030,1985
2016,PA0216,16800
2016,TX0070,12446
2016,OH0228,9050
2016,TX0005,11000
2016,IL0023,4000
2016,NY0602,27490
2016,NY0045,2088
2016,PA0016,2602
2016,IA0209,3150
2016,TX0577,9617
2016,PA0504,5840
2016,CO0144,37947
2016,IL0315,2200
2016,WI0267,2160
2016,IL0574,6452
2016,OH0242,62400
2016,NJ0264,15700
2016,IN0016,3336
2016,IA0068,2923
2016,IA0541,784
2016,MA0099,20000
2016,LA0052,140636
2016,TX0723,4000
2016,MI0081,6580
2016,MI0060,34000
2016,PA0194,8000
2016,WA0068,163328
2016,PA0133,4200
2016,FL0003,785046
2016,MT0070,3000
2016,IL0294,1400
2016,WI0262,5100
2016,MA0122,19300
2016,TX0103,22000
2016,IL0267,20640
2016,FL0150,83945
2016,NY0168,13099
2016,RI0027,9445
2016,AL0250,3000
2016,AK0006,3656
2016,WI0334,18239
2016,KS0228,1400
2016,NY9015,14358
2016,NJ0071,10000
2016,LA0059,4170
2016,MO0067,5232
2016,CA0139,43006
2016,ID0066,1800
2016,IN0100,12250
2016,MA0231,3400
2016,IL0525,58700
2016,IA0260,3432
2016,MA0026,29650
2016,WI0066,6200
2016,WA0064,612183
2016,ND0013,8400
2016,WV0017,3280
2016,VT0120,3376
2016,MA0040,30440
2016,TN8019,864
2016,NH0241,3600
2016,NY0128,2700
2016,MI0104,850
2016,WI0273,15195
2016,KS0239,1250
2016,NY0514,37450
2016,IL0515,5100
2016,IA0128,4250
2016,MI0150,77291
2016,SD0056,4000
2016,IA0292,5000
2016,NC0002,71101
2016,ID0071,700
2016,CO0015,7500
2016,KS0290,1442
2016,NE0097,3000
2016,IL0398,2700
2016,TX0564,11534
2016,CT0145,19509
2016,NY0144,3820
2016,NH0023,1940
2016,IL0027,4368
2016,LA0034,7410
2016,ME0082,2560
2016,IA0562,1740
2016,IL0554,3272
2016,NV0002,2936
2016,WI0299,3357
2016,TN0202,2600
2016,MA0331,19200
2016,WV0021,10454
2016,OH0023,4360
2016,IA0372,10900
2016,MN0105,29968
2016,UT0071,3500
2016,MT0014,5340
2016,WI0343,52000
2016,MA0136,22000
2016,IN0191,36360
2016,PA0358,1450
2016,IL0409,5131
2016,NH0194,5403
2016,OH0179,18923
2016,WI0330,14000
2016,MA0018,7450
2016,WI0079,11000
2016,NJ0280,40113
2016,IN0165,2320
2016,NM0132,1375
2016,PA0241,2688
2016,ME0295,1000
2016,RI0004,1728
2016,MA0184,24695
2016,IA0466,8773
2016,PA0186,10000
2016,KS0064,2125
2016,IL0389,37592
2016,CO0118,6000
2016,CT0111,29450
2016,TN8015,2043
2016,MI0034,3000
2016,NH0037,1600
2016,CT0103,175005
2016,NY0539,6800
2016,VT0096,600
2016,NM0087,3125
2016,KS0211,6562
2016,VT0068,800
2016,CA0015,79190
2016,NY0200,1800
2016,NH0112,11000
2016,MN0130,12985
2016,IL0064,960
2016,CO0042,18500
2016,MA0043,2266
2016,MS0020,110275
2016,NE0076,1680
2016,CO0013,26410
2016,MO0046,7924
2016,OR0070,0
2016,PA0112,2302
2016,IL0264,3000
2016,TN0067,41430
2016,KS0087,19266
2016,TX0435,13145
2016,MA0029,2500
2016,PA0033,3900
2016,PA0095,11029
2016,PA0190,18464
2016,IN0092,29688
2016,WI0022,26000
2016,TX0184,19000
2016,SC0003,27987
2016,WI0124,36000
2016,MI0265,16000
2016,TX0489,2070
2016,IL0279,3868
2016,AL0164,5200
2016,MI0012,162900
2016,MA0196,66000
2016,UT0037,2829
2016,PA0521,3000
2016,IN0054,45120
2016,IN0079,3000
2016,MS0006,153302
2016,TX0058,120895
2016,WI0044,3200
2016,MA0268,22000
2016,CT0087,16735
2016,MI0130,8098
2016,ME0267,875
2016,OH0057,608920
2016,WA0003,3487
2016,VT0166,1357
2016,LA0011,20848
2016,WI0143,12272
2016,ME0257,2732
2016,NY0510,3000
2016,OH0193,2242
2016,MN0026,3300
2016,IL0471,54234
2016,ND0070,4392
2016,ME0009,30000
2016,IL0297,3600
2016,MA0241,18919
2016,NJ0236,4150
2016,MA0210,25416
2016,VT0175,856
2016,VA0068,166493
2016,IA0067,6529
2016,MA0200,3542
2016,NY0143,30200
2016,VA0076,29826
2016,MD0004,396493
2016,OH0069,5394
2016,MA0240,105301
2016,TN8032,640
2016,WI0175,3592
2016,MI0257,8300
2016,NC0042,19578
2016,NE0067,2844
2016,MD0014,218250
2016,NY0612,3750
2016,MA0088,12344
2016,NY0307,1810
2016,TX0742,2985
2016,FL0064,16154
2016,UT0061,13686
2016,CT0200,3000
2016,OR0082,3000
2016,NY0365,11616
2016,IA0213,6195
2016,TN8037,1280
2016,NY0099,8261
2016,VA0058,4000
2016,NH0217,3160
2016,IL0572,1048
2016,NE9039,1000
2016,PA0404,5100
2016,MA0265,4500
2016,KS0201,7260
2016,IL0212,50908
2016,IN0215,64000
2016,MN0075,19950
2016,MS0028,33256
2016,FL0025,683011
2016,KY0101,22000
2016,IN0213,24500
2016,MO0099,4150
2016,OH0005,44895
2016,IN0185,1650
2016,NE0168,2560
2016,PA0131,1302
2016,CA0087,95612
2016,CA0029,62300
2016,IL0285,1532
2016,NE0123,1200
2016,MI0339,13400
2016,MA0271,42503
2016,IN0117,10500
2016,TX0170,2000
2016,NJ0262,42070
2016,IN0064,4800
2016,TX0408,73000
2016,MI0353,6400
2016,IA0090,1848
2016,NY0729,8900
2016,TN0129,12380
2016,AL0244,2800
2016,ME0096,1536
2016,PA0121,5048
2016,WV0041,15000
2016,NJ0211,38000
2016,VT0032,3114
2016,KY0086,3500
2016,IA0153,51400
2016,AL0104,4500
2016,UT0031,7000
2016,FL0250,10119
2016,RI0026,10000
2016,NE0170,2000
2016,IA0171,5517
2016,ME0176,1024
2016,AK0126,440
2016,NJ0124,19000
2016,IA0224,1440
2016,OH0090,24100
2016,CA0152,84409
2016,NJ0178,13740
2016,NY0719,3400
2016,MI0284,3649
2016,SC0032,37575
2016,NE0273,2200
2016,NE0118,3600
2016,IA0269,2400
2016,NJ0151,25017
2016,MI0076,5060
2016,MA0185,16500
2016,NM0082,3100
2016,OH0121,94457
2016,TN0039,4200
2016,IN0125,8166
2016,IL0068,10800
2016,OR0022,2030
2016,TX0514,4500
2016,VT0211,1800
2016,IL0348,1120
2016,WV0092,5304
2016,KS0177,1080
2016,IL0140,1300
2016,MN0003,5308
2016,TX0060,8000
2016,TX0241,7000
2016,TN0209,3185
2016,KS0044,8040
2016,AL0175,8500
2016,TX0231,24500
2016,NC0103,56056
2016,NM0011,16000
2016,KS0183,2450
2016,MI0235,3750
2016,CO0103,3052
2016,AL0172,2100
2016,NJ0021,40000
2016,WI0137,19024
2016,IN0176,4300
2016,AL0052,34065
2016,TX0028,35852
2016,NY0341,58000
2016,IN0073,525057
2016,KS0039,6000
2016,PA0204,4700
2016,IA0089,1930
2016,MT0075,3853
2016,IL0517,11000
2016,NY0578,9000
2016,NM0122,1522
2016,CT0159,21044
2016,IL0094,1500
2016,AL0133,1500
2016,NC0050,83475
2016,NY0796,4200
2016,NY0616,55000
2016,PA0035,23634
2016,IA0388,3200
2016,KS0185,1848
2016,MD0022,120066
2016,TN0196,2480
2016,KS0083,3650
2016,CT0107,36000
2016,IN0218,57800
2016,IL0370,1250
2016,NC0100,13457
2016,NH0218,30000
2016,FL0012,1458005
2016,WI0236,10500
2016,OK0077,6450
2016,KS0042,4382
2016,ID0089,900
2016,KS0136,2500
2016,MI0344,3000
2016,MI0240,52189
2016,NE0120,10392
2016,WI0190,46000
2016,PA0402,4144
2016,IL0231,19000
2016,ID0012,4950
2016,OH0213,28241
2016,MN9030,18149
2016,NY0036,4500
2016,MS0050,7500
2016,IA0094,3000
2016,PA0183,9500
2016,PA0258,3394
2016,NJ0027,13456
2016,TX0405,1350
2016,NJ0303,35734
2016,NY0123,2077
2016,MA0330,7056
2016,ME0112,3343
2016,CA0111,15600
2016,NE0033,2232
2016,WV0011,2940
2016,KS0047,6530
2016,NE0165,6641
2016,MO0102,6200
2016,MI0167,5000
2016,TN8041,1500
2016,KY0019,13225
2016,AL0109,10193
2016,MA0078,12000
2016,PA0049,20000
2016,NC0031,23450
2016,ME0188,1304
2016,AR0016,65000
2016,ID0015,16600
2016,NV0025,214916
2016,PA0261,12842
2016,IA0169,1500
2016,PA0357,5500
2016,WA0072,16931
2016,IL0076,3300
2016,PA0100,16737
2016,IA0380,11500
2016,NJ0219,-1
2016,NE0036,8704
2016,AL0178,2860
2016,TN0007,7450
2016,IA0181,9000
2016,IL0043,10500
2016,CT0009,8000
2016,NY0291,4000
2016,PA0008,5000
2016,ME0083,2407
2016,NH0031,3886
2016,NY0187,2200
2016,NY0393,5988
2016,KY0112,5907
2016,NJ0083,137621
2016,KY0075,33000
2016,ME0090,7210
2016,ID0030,3400
2016,WI0310,16000
2016,SD0116,6950
2016,MI0023,2995
2016,MI0057,7940
2016,PA0455,17000
2016,KS0186,4800
2016,ME0027,5000
2016,PA0272,11700
2016,SD0136,3260
2016,VT0058,2764
2016,WI0197,3120
2016,VT0025,527
2016,WA0014,1734
2016,KS0276,23100
2016,MA0048,29000
2016,CO0006,7000
2016,NE0104,6000
2016,NV0003,48500
2016,OH0107,36300
2016,AL0179,1100
2016,AZ0141,3850
2016,TX0015,4738
2016,TX0702,864
2016,CO0134,7300
2016,MO0173,12270
2016,SD0044,7200
2016,NY0361,10108
2016,NJ0276,15200
2016,SD0117,5368
2016,IL0305,1800
2016,AL0097,49627
2016,MO0061,4000
2016,OR0055,55000
2016,LA0022,35130
2016,NY0597,23557
2016,KS0295,6000
2016,NH0066,3803
2016,AR0062,11338
2016,CA0163,31700
2016,TX0064,12400
2016,TX0449,6600
2016,CO0145,213967
2016,PA0381,5874
2016,SC0019,121934
2016,NY0523,7653
2016,PA0459,2050
2016,IA0234,4268
2016,GA0045,41000
2016,NM0054,2000
2016,ID0080,32680
2016,IA0130,3650
2016,OH0109,8307
2016,TN0126,42625
2016,OH0197,8974
2016,WI0193,33600
2016,IL0034,30800
2016,MN0004,2550
2016,KS0199,2840
2016,CA0135,30252
2016,MA0227,7447
2016,NH0145,5283
2016,IL8001,2520
2016,IL0492,3745
2016,WA0041,8900
2016,IL0423,164096
2016,WV0023,30940
2016,TX0483,10000
2016,MT0073,4864
2016,IN0178,17078
2016,IA0362,6272
2016,OH0009,11639
2016,IN0089,18240
2016,NE0187,6084
2016,OR0030,3500
2016,SC0027,129400
2016,LA0061,28600
2016,MI0066,8000
2016,AR0063,11510
2016,MS0036,6800
2016,ME0210,13000
2016,TX0410,5950
2016,IL0060,16000
2016,IA0146,10000
2016,MA0342,25000
2016,IA0446,1600
2016,PA0047,7344
2016,KS0032,2690
2016,RI0014,6400
2016,LA0001,7800
2016,NE9035,984
2016,NY0746,6500
2016,SD0101,4800
2016,IL0281,2160
2016,TX0429,3600
2016,TX0214,14585
2016,SC0040,67150
2016,TX0672,3200
2016,NM0041,3805
2016,WI0071,30000
2016,IL0306,10000
2016,TX0678,4300
2016,KS0160,1300
2016,IN0025,49200
2016,AL0071,2778
2016,PA0245,9450
2016,NJ0231,8000
2016,MI0295,29151
2016,MO0094,10580
2016,IA0097,1584
2016,WI0265,6556
2016,AK0095,1800
2016,OH0114,14000
2016,IL0037,17000
2016,IL0544,1800
2016,ME0139,2631
2016,GA0008,224442
2016,CT0156,9000
2016,TX0063,19000
2016,ME0156,9200
2016,UT0033,9272
2016,NE0041,1040
2016,NJ0020,6725
2016,CO0094,13074
2016,WV0076,5500
2016,NH0121,4880
2016,IL0120,2100
2016,OH0158,28040
2016,KY0081,5120
2016,NY0043,3277
2016,WY0008,75514
2016,IL0388,85341
2016,TX0264,5360
2016,LA0037,111569
2016,CA0001,208746
2016,KS0050,9475
2016,MI0077,4580
2016,IA0211,16500
2016,TN8031,3080
2016,IA0258,3024
2016,KS0296,3904
2016,MA0203,38301
2016,WI0241,3000
2016,VT0081,2400
2016,IL0241,15552
2016,MI0028,2500
2016,SD0095,1500
2016,IL0166,90000
2016,PA0239,2564
2016,SD0019,1785
2016,NM0019,40000
2016,MI0035,13982
2016,IL0128,3000
2016,NY0308,3192
2016,IN0166,5200
2016,PA0021,5913
2016,CT0076,16800
2016,OK0032,29513
2016,VT0091,1700
2016,LA0039,28200
2016,VT0007,742
2016,AL0197,9300
2016,NJ0233,7000
2016,MI0152,25050
2016,CA0201,27000
2016,ME0070,3362
2016,TX0444,19250
2016,TX0343,5200
2016,PA0367,21000
2016,WI0018,15000
2016,TX0304,20000
2016,TX0266,27000
2016,KY0051,18006
2016,IA0442,1400
2016,MI0147,2520
2016,MI0016,2300
2016,PA0312,2702
2016,PA0442,5290
2016,MA0182,1125
2016,MN9035,2999
2016,IL0222,2000
2016,FL0135,33500
2016,MA0147,1300
2016,IN0026,20300
2016,NJ0260,4200
2016,SD0072,2880
2016,CA0047,8055
2016,MA0108,368
2016,IA0137,4200
2016,VT0191,3600
2016,TX0512,1360
2016,TX0276,3600
2016,OR0010,507
2016,AL0118,2500
2016,TX0013,19990
2016,SD0141,146497
2016,MT0006,67200
2016,NY0202,1250
2016,CO0082,69057
2016,IL0361,6900
2016,OR0083,12500
2016,GA0003,12000
2016,IL0426,17738
2016,OR0135,18334
2016,PA0338,10469
2016,OH0171,9800
2016,CT0178,9218
2016,TX0438,6890
2016,NM0083,144
2016,WI0313,26648
2016,NY0194,2700
2016,OH0207,10000
2016,IA0558,800
2016,PA0024,16708
2016,WI0126,7438
2016,WI0421,27600
2016,NC0008,84456
2016,IA0490,5230
2016,VA0043,82749
2016,IL0493,640
2016,TX0365,2800
2016,NE9034,-1
2016,IL0446,20000
2016,MA0112,1090
2016,IL0598,1720
2016,OR0119,74150
2016,OR0133,14400
2016,MI9007,13130
2016,OR0144,21068
2016,NY0742,17130
2016,PA0253,5160
2016,OK0038,3746
2016,NJ0230,6558
2016,NH0123,1400
2016,NY9017,1164
2016,NE0129,1837
2016,NE0139,2030
2016,WI0053,4158
2016,AZ0163,7000
2016,NY0755,25000
2016,NC0030,179952
2016,NY0650,35000
2016,WI0243,1000
2016,NJ0288,0
2016,KS0257,2730
2016,NJ0094,1900
2016,VT0192,800
2016,KS0109,3500
2016,TN0107,9000
2016,OR0042,12800
2016,IL0661,2753
2016,NC0057,16320
2016,NY0370,27000
2016,SC0028,8400
2016,TN0205,17500
2016,WI0302,11468
2016,MI0221,5612
2016,TX0320,5350
2016,NE0134,5500
2016,KS0085,6864
2016,TX0354,5600
2016,MA0335,13000
2016,WV0042,2280
2016,AL0122,2300
2016,IA0272,2771
2016,CO0001,126888
2016,NY0203,3408
2016,MI0136,5500
2016,NY0449,1773
2016,NE0196,1904
2016,VT0179,2130
2016,OH0135,29974
2016,NE0164,2301
2016,TN0008,61710
2016,MI9024,24950
2016,KY0057,2400
2016,TN0027,8892
2016,MI0132,15000
2016,NM0065,3432
2016,OR0056,5000
2016,AL0194,22000
2016,LA0031,9104
2016,MO0049,11090
2016,MO0178,10559
2016,FL0106,40548
2016,NY0407,14600
2016,ME0182,3324
2016,CA0020,99993
2016,NJ0251,7228
2016,TX0287,5400
2016,VA0053,62274
2016,MI0086,7100
2016,NE0192,2180
2016,KY0100,41351
2016,CA0059,30750
2016,MN0132,9383
2016,MN0028,3922
2016,TX0239,4500
2016,ME0017,2435
2016,KS0144,558
2016,NE0024,23000
2016,OR0024,4166
2016,OK0025,8800
2016,CT0147,21000
2016,MI0070,11278
2016,MO0056,9400
2016,SD0042,392
2016,CA0085,62261
2016,CO0008,2824
2016,PA0305,10000
2016,VT0011,19999
2016,TN0208,10000
2016,TX0021,11374
2016,WI0378,3375
2016,WI0277,5000
2016,NH0209,2800
2016,TX0157,7934
2016,UT0055,36000
2016,SC0035,338500
2016,KY0091,13700
2016,NY0781,36000
2016,TX0451,14676
2016,AZ0161,5760
2016,KS0213,3250
2016,ME0116,3280
2016,NJ0240,5335
2016,AL0114,15000
2016,PA0223,6728
2016,CT0079,7329
2016,IL0496,15000
2016,NJ0105,16000
2016,CT0094,32000
2016,PA0383,18446
2016,WI0311,4700
2016,VT0218,1036
2016,IN0057,41110
2016,MA0183,18200
2016,IN0024,7656
2016,IL0580,5548
2016,WI0104,7100
2016,ME0004,10000
2016,NE0090,22500
2016,OH0156,59808
2016,IA0364,1800
2016,CO0075,57300
2016,CT0130,5000
2016,ID0046,61499
2016,WI0061,2340
2016,MT0060,5000
2016,NY0732,12500
2016,MI0094,3170
2016,KS0081,6010
2016,PA0298,3271
2016,WI0319,7000
2016,IL0566,2700
2016,SD0125,12200
2016,TX0009,8800
2016,SD0016,3000
2016,AL0137,27500
2016,CO0011,5500
2016,NY0713,896
2016,NY0360,18000
2016,WI0177,6000
2016,UT0024,14283
2016,ND0048,3420
2016,OH0007,8605
2016,TX0017,12226
2016,IN0147,2200
2016,MT0043,36213
2016,MA0097,45000
2016,OH0175,3225
2016,MI0308,12400
2016,PA0332,14000
2016,OH0124,12500
2016,OK0059,2400
2016,AZ0028,244532
2016,MA0020,10750
2016,PA0425,1595
2016,MA0050,35500
2016,PA0227,1587
2016,TX0298,1332
2016,NH0047,1200
2016,IL0319,7400
2016,KY0017,14800
2016,AK0094,23677
2016,CO0048,3600
2016,CA0122,16985
2016,FL0020,181082
2016,NC0034,31653
2016,NC0060,34811
2016,WV0005,4719
2016,NM0013,5733
2016,AL0007,20000
2016,NY0453,2427
2016,ID0072,1500
2016,NY0595,9550
2016,NY0311,31325
2016,MI0036,10825
2016,TX0101,501751
2016,ME0212,1700
2016,TX0500,2421
2016,TX0660,12000
2016,OH0241,20562
2016,TX0212,15230
2016,IA0145,2000
2016,AR0007,39953
2016,NY0061,3500
2016,NJ0003,33000
2016,OR0023,10564
2016,OR0039,22200
2016,OH0076,14474
2016,OH0011,3765
2016,AZ0155,25520
2016,NE0023,5000
2016,IL0162,63000
2016,NE0182,1875
2016,NY0757,7200
2016,CO0061,935
2016,ME0104,8300
2016,PA0116,9265
2016,IL0410,31448
2016,LA0013,14829
2016,TX0176,11500
2016,MI0338,8937
2016,NY0170,1056
2016,MI0372,12000
2016,MI0082,3792
2016,AL0256,392
2016,PA9035,4185
2016,MA0041,22000
2016,TX0666,1200
2016,NH0117,5341
2016,WA0021,1920
2016,IA0091,22300
2016,IN0175,9300
2016,OH0247,72800
2016,MA0376,10000
2016,TN0048,4200
2016,AL0080,7600
2016,NY0759,6148
2016,OR0081,6570
2016,IL0543,6423
2016,NH0033,3476
2016,NY0494,18600
2016,MA0176,20000
2016,IA0062,5400
2016,IL0030,1398
2016,KY0095,58402
2016,NY0127,1800
2016,WV0071,18656
2016,MA0356,361
2016,PA0274,11140
2016,PA0299,2300
2016,MN9012,3200
2016,MI0292,14600
2016,OH0003,7155
2016,ND0046,800
2016,IL0664,1000
2016,TX0246,7860
2016,WI0007,22000
2016,NC0065,46670
2016,NJ0244,5129
2016,IL0138,82500
2016,SD0052,2033
2016,NH0098,19000
2016,IN0158,137474
2016,MS0023,13808
2016,WY0007,37701
2016,NH0147,12000
2016,OH0165,13750
2016,AL0099,10000
2016,WV0069,5832
2016,TX0295,4970
2016,CA0077,44688
2016,KS0248,2500
2016,OH0136,32830
2016,ID0045,6515
2016,MT0083,2000
2016,CT0069,10745
2016,IA0183,7817
2016,TX0226,40516
2016,IL0692,2582
2016,MA0199,3000
2016,CA0141,18335
2016,MT0804,2336
2016,MA0084,3444
2016,IN0059,10300
2016,MO0198,41000
2016,NY0736,23000
2016,IN0205,58520
2016,OH0037,44978
2016,VT0072,5600
2016,TX0104,50390
2016,PA0396,3900
2016,IL0135,19786
2016,MA0172,15000
2016,AK0055,11922
2016,IA0098,1600
2016,WI0303,5500
2016,OR0038,871
2016,NJ0275,175192
2016,NY0783,2100
2016,NY0059,6300
2016,NY0728,3142
2016,IA0243,3000
2016,NJ0041,15000
2016,KS0311,5698
2016,NJ0090,1250
2016,MO0050,14000
2016,TX0344,7500
2016,OH0160,6064
2016,TN0211,8000
2016,IL0479,185751
2016,IA0409,2800
2016,NY0468,1038
2016,MO0001,2116
2016,CT0128,-1
2016,MI0291,1040
2016,OR0018,14000
2016,PA0271,5527
2016,NY0620,58000
2016,NE0061,2270
2016,IA0371,8900
2016,WI0409,900
2016,KY0803,5200
2016,IA0220,8568
2016,TX0161,15332
2016,WA0067,174944
2016,FL0254,85000
2016,CT0148,32000
2016,NC0036,28109
2016,IA0150,26000
2016,WV0086,4500
2016,MT0072,11000
2016,PA0507,450
2016,OH0209,33040
2016,AK0139,700
2016,OR9004,3100
2016,NY0023,5144
2016,CA0074,24288
2016,NY0044,4899
2016,ND0022,1951
2016,NY0455,4990
2016,OR0116,2900
2016,KS0094,932
2016,OH0173,19640
2016,AL0146,2800
2016,TX0286,11457
2016,NE0167,3167
2016,IL0168,39000
2016,NJ0129,25000
2016,VT0017,2000
2016,MA0057,15836
2016,NY0423,1535
2016,IA0518,6000
2016,NY0753,1400
2016,IL0134,32500
2016,KS0254,800
2016,NM0100,4800
2016,ME0219,1800
2016,IL0228,2225
2016,WI0184,33450
2016,OK0074,316123
2016,ME0128,6000
2016,NJ0192,14500
2016,CA0118,75065
2016,AZ0122,750
2016,MT0018,12042
2016,SC0025,40000
2016,KY0002,16648
2016,IA0266,2860
2016,MA0286,9400
